GEOID,sovi,rank
g06105,1.8181022161542275,662.0
g06107,3.473454115712551,262.0
g06109,0.8518973329812185,1109.0
g06111,-2.4833109043812653,2625.0
g06113,-1.4586503992483728,2312.0
g06115,0.3671369653236263,1384.0
g08001,-1.3318571043961462,2267.0
g08003,0.5072601439768601,1301.0
g08005,-2.821606509459948,2716.0
g08007,-1.9431020340170742,2474.0
g08009,3.6446587835798825,237.0
g08011,-1.3367258426898165,2268.0
g08013,-5.7479918195298545,3067.0
g08014,-6.617746097519167,3107.0
g08015,-2.0849050267310734,2520.0
g08017,0.07698189539208589,1538.0
g08019,-5.759062137182484,3069.0
g08021,3.4585338255596065,264.0
g08023,5.6856924177733985,94.0
g08025,-6.47866346586748,3102.0
g08027,-1.9930418381594375,2488.0
g08029,-0.03688015589111393,1597.0
g08031,-0.10301395139780367,1636.0
g08033,-2.2905739886999856,2571.0
g08035,-9.485154286113385,3139.0
g08037,-4.6701681686747545,2997.0
g08039,-7.203418209777675,3118.0
g08041,-3.0015121436464827,2756.0
g08043,-0.43323947484606873,1838.0
g08045,-3.79443000117348,2908.0
g08047,-5.141449349887846,3032.0
g08049,-5.381648062483196,3047.0
g08051,-5.753819315532722,3068.0
g08053,3.2702869454223853,289.0
g08055,6.337643350052762,70.0
g08057,-1.1708805093599948,2187.0
g08059,-3.9675068816493058,2931.0
g08061,0.754071894340371,1162.0
g08063,-1.7762084671656675,2422.0
g08065,-2.584237026838249,2653.0
g08067,-3.6867193289760674,2888.0
g08069,-3.7798326102405166,2903.0
g08071,1.9156563236947126,625.0
g08073,-0.07070282811449716,1620.0
g08075,-1.8331889848741603,2441.0
g08077,-1.7695420670745727,2420.0
g08079,1.7190637690908472,707.0
g08081,-3.3285058261331324,2829.0
g08083,0.472835809364191,1327.0
g08085,0.18157838890885658,1474.0
g08087,1.3947530450659067,856.0
